repeat,seed,fold,eval_split,model,encoder,probability_mode,true_label,pred_label,count
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,17
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,69
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,26
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,5
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,23
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,23
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,20
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,14
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,0
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,17
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,69
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,26
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,5
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,23
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,23
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,12
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,2
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,9
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,83
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,3
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,28
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,21
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,12
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,2
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,9
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,83
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,3
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,28
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,21
